label,t_ms,ax,ay,az
dysfunction,5669375,0.084961,0.079590,0.688110
dysfunction,5669395,-0.001831,0.008789,0.973877
dysfunction,5669415,0.008179,-0.002563,1.115479
dysfunction,5669435,0.000488,-0.006958,1.086670
dysfunction,5669455,-0.006592,0.023560,0.921265
dysfunction,5669475,-0.004028,0.018555,0.934082
dysfunction,5669495,0.003784,-0.002808,1.063721
dysfunction,5669515,0.000122,-0.030273,1.032227
dysfunction,5669535,0.000000,0.002319,1.001099
dysfunction,5669555,-0.033569,0.016479,0.500977
dysfunction,5669575,-0.112915,-0.009888,0.876099
dysfunction,5669595,0.002686,-0.026489,1.141235
dysfunction,5669615,0.005249,-0.034058,1.147949
dysfunction,5669635,0.001099,-0.001709,0.983398
dysfunction,5669655,-0.001465,-0.008789,0.861206
dysfunction,5669675,-0.021973,0.056152,0.943237
dysfunction,5669695,0.084473,0.010742,1.285034
dysfunction,5669715,0.092529,0.012085,1.257446
dysfunction,5669735,-0.058472,-0.035889,0.785400
dysfunction,5669755,-0.152954,-0.079224,0.480713
dysfunction,5669775,-0.038818,-0.213379,0.839478
dysfunction,5669795,-0.089844,-0.035767,1.171753
dysfunction,5669815,-0.007935,0.075562,1.248047
dysfunction,5669835,0.042114,0.123535,1.157104
dysfunction,5669855,0.012573,-0.035278,0.940918
dysfunction,5669875,-0.043945,0.028442,0.900024
dysfunction,5669895,-0.061890,0.012817,0.862793
dysfunction,5669915,0.064209,0.063354,1.145874
dysfunction,5669935,0.031738,0.064087,1.161255
dysfunction,5669955,0.048462,-0.038818,1.066406
dysfunction,5669975,0.002563,-0.333740,1.273804
dysfunction,5669995,-0.159302,-0.000488,0.706299
dysfunction,5670015,-0.089111,0.021362,0.720581
dysfunction,5670035,-0.012695,0.018066,1.095215
dysfunction,5670055,0.079468,-0.010864,1.267822
dysfunction,5670075,0.042725,0.020020,1.252319
dysfunction,5670095,-0.056274,-0.010010,0.772339
dysfunction,5670115,-0.090454,-0.039795,0.743042
dysfunction,5670135,-0.008423,-0.025513,1.054565
dysfunction,5670155,-0.004150,-0.004761,1.017212
dysfunction,5670175,0.222290,0.327637,0.890015
dysfunction,5670195,-0.067139,0.014893,0.921997
dysfunction,5670215,-0.001343,0.019775,0.941162
dysfunction,5670235,0.010986,0.005127,1.110840
dysfunction,5670255,0.001343,-0.015259,1.106445
dysfunction,5670275,-0.006470,0.005127,0.952637
dysfunction,5670295,-0.002808,0.018311,0.942505
dysfunction,5670315,0.005615,0.000244,1.066284
dysfunction,5670335,-0.000366,0.001221,1.019531
dysfunction,5670355,0.000366,0.000977,1.007446
dysfunction,5670375,0.000000,-0.021851,0.958374
dysfunction,5670395,-0.071289,-0.213013,2.036499
dysfunction,5670415,-0.169434,-0.002686,0.943115
dysfunction,5670435,0.052124,0.054077,0.819214
dysfunction,5670455,-0.001465,-0.025635,1.120972
dysfunction,5670475,-0.005249,-0.000488,1.034790
dysfunction,5670495,0.007446,0.020386,0.991577
dysfunction,5670515,-0.006836,0.003540,0.989502
dysfunction,5670535,-0.000488,0.005371,0.977661
dysfunction,5670555,0.002808,0.008667,0.988403
dysfunction,5670575,-0.000854,0.004150,1.034302
dysfunction,5670595,0.202393,0.417480,1.159058
dysfunction,5670615,-0.020752,0.019897,0.885620
dysfunction,5670635,-0.027832,0.007202,0.863403
dysfunction,5670655,-0.004272,0.002563,1.017700
dysfunction,5670675,0.000488,-0.000977,1.103271
dysfunction,5670695,-0.003784,0.007080,1.053955
dysfunction,5670715,-0.004272,0.015625,0.943726
dysfunction,5670735,0.002563,-0.007568,1.057251
dysfunction,5670755,-0.002197,0.000366,1.011963
dysfunction,5670775,0.000854,0.001465,1.010742
dysfunction,5670795,-0.028198,-0.010986,0.958252
dysfunction,5670815,-0.185913,-0.245117,1.973999
dysfunction,5670835,0.048950,0.045166,1.177124
dysfunction,5670855,0.034180,0.059692,0.828613
dysfunction,5670875,0.001221,0.051392,0.826660
dysfunction,5670895,-0.001465,0.007690,1.028442
dysfunction,5670915,0.004761,0.019775,1.003540
dysfunction,5670935,-0.006226,0.008545,0.997070
dysfunction,5670955,0.000854,0.013794,0.975586
dysfunction,5670975,-0.007813,0.021973,1.025146
dysfunction,5670995,0.017334,-0.001343,1.176025
dysfunction,5671015,-0.258179,0.345703,2.781616
dysfunction,5671035,0.072388,0.239136,0.641479
dysfunction,5671055,-0.003662,-0.003540,0.682983
dysfunction,5671075,-0.021851,0.011963,1.130249
dysfunction,5671095,0.011475,0.062134,1.298340
dysfunction,5671115,0.138916,0.021362,1.156250
dysfunction,5671135,-0.021729,-0.031128,0.872437
dysfunction,5671155,-0.032715,-0.061035,0.882935
dysfunction,5671175,-0.056885,0.012817,0.901611
dysfunction,5671195,-0.058472,0.022705,0.872681
dysfunction,5671215,0.035522,-0.082764,0.826782
dysfunction,5671235,0.256348,0.247803,0.604370
dysfunction,5671255,-0.128784,-0.057617,1.444458
dysfunction,5671275,-0.107544,0.025024,0.785645
dysfunction,5671295,-0.054443,0.051880,0.696167
dysfunction,5671315,0.009033,0.051514,1.130371
dysfunction,5671335,-0.012451,0.046143,1.075195
dysfunction,5671355,0.055542,-0.000977,1.151733
dysfunction,5671375,0.071411,-0.015991,1.162231
dysfunction,5671395,-0.084229,-0.015015,0.731323
dysfunction,5671415,-0.007935,-0.001465,0.744995
dysfunction,5671435,0.233887,0.105835,0.697876
dysfunction,5671455,0.073242,0.038330,0.577148
dysfunction,5671475,-0.001709,-0.001709,1.044067
dysfunction,5671495,0.017700,0.010010,1.076294
dysfunction,5671515,-0.001831,-0.004028,1.057495
dysfunction,5671535,0.002441,0.031128,0.980835
dysfunction,5671555,-0.008057,0.056152,0.969604
dysfunction,5671575,0.067871,0.002930,1.245361
dysfunction,5671595,-0.087036,-0.026855,1.226685
dysfunction,5671615,-0.068848,-0.027222,0.782837
dysfunction,5671635,-0.025146,-0.068359,0.492676
dysfunction,5671655,-0.039185,0.169800,0.755493
dysfunction,5671675,-0.013306,-0.090210,1.531616
dysfunction,5671695,0.085693,-0.016968,1.429077
dysfunction,5671715,-0.015015,-0.019775,0.862061
dysfunction,5671735,-0.001099,-0.034058,0.892578
dysfunction,5671755,0.032959,-0.001709,0.996460
dysfunction,5671775,0.018921,0.018311,1.065308
dysfunction,5671795,-0.000854,-0.003906,1.033813
dysfunction,5671815,-0.000854,0.011230,0.987305
dysfunction,5671835,-0.012939,0.003052,1.020996
dysfunction,5671855,0.315063,0.485229,1.245728
dysfunction,5671875,-0.177490,0.007813,0.758911
dysfunction,5671895,0.053223,0.022217,0.838745
dysfunction,5671915,-0.022217,0.005371,1.094482
dysfunction,5671935,0.094849,-0.005859,1.275513
dysfunction,5671955,-0.050659,-0.016846,0.781494
dysfunction,5671975,-0.042480,-0.020630,0.796753
dysfunction,5671995,-0.017700,0.012817,1.060059
dysfunction,5672015,-0.032715,0.016846,0.963989
dysfunction,5672035,0.088989,0.031738,1.257324
dysfunction,5672055,-0.062134,-0.144287,0.479370
dysfunction,5672075,-0.038696,-0.273804,0.609985
dysfunction,5672095,-0.021484,-0.123047,1.101807
dysfunction,5672115,-0.096069,0.029541,0.837646
dysfunction,5672135,0.110962,0.029419,1.068604
dysfunction,5672155,-0.009155,0.041748,1.215820
dysfunction,5672175,0.008667,-0.026001,1.089355
dysfunction,5672195,0.046875,-0.018921,1.095703
dysfunction,5672215,-0.083618,0.014893,0.746338
dysfunction,5672235,-0.089966,-0.002563,0.747192
dysfunction,5672255,0.011719,0.033325,1.178833
dysfunction,5672275,-0.156128,0.540283,2.271851
dysfunction,5672295,0.241211,0.297607,0.657715
dysfunction,5672315,-0.088501,-0.113525,1.251953
dysfunction,5672335,0.006226,-0.032715,1.187744
dysfunction,5672355,-0.014282,0.025269,1.073364
dysfunction,5672375,0.009399,0.020752,1.044800
dysfunction,5672395,0.091675,-0.012695,1.056641
dysfunction,5672415,0.062012,-0.039551,1.095581
dysfunction,5672435,-0.089111,-0.005371,0.786865
dysfunction,5672455,0.018433,0.049194,0.774536
dysfunction,5672475,-0.039063,-0.055542,0.181396
dysfunction,5672495,0.003784,-0.495117,0.316162
dysfunction,5672515,-0.071777,-0.141357,1.029907
dysfunction,5672535,-0.150391,-0.069214,0.831543
dysfunction,5672555,-0.027832,0.002197,0.888428
dysfunction,5672575,-0.042969,0.023682,0.970215
dysfunction,5672595,-0.019287,0.042847,0.939819
dysfunction,5672615,0.073242,0.020142,1.303589
dysfunction,5672635,-0.036987,-0.036377,0.815674
dysfunction,5672655,-0.031250,-0.039551,0.857910
dysfunction,5672675,-0.056152,0.019775,0.892578
dysfunction,5672695,-0.283813,0.255371,2.547119
dysfunction,5672715,0.458374,0.479370,0.968506
dysfunction,5672735,0.132935,0.119995,1.023804
dysfunction,5672755,-0.035156,-0.036865,1.164063
dysfunction,5672775,-0.035889,0.018921,0.983887
dysfunction,5672795,0.013428,0.036865,0.973389
dysfunction,5672815,0.002563,0.010010,0.998291
dysfunction,5672835,0.002319,-0.000366,1.001831
dysfunction,5672855,-0.001587,-0.003174,1.043579
dysfunction,5672875,0.009155,-0.002441,1.119751
dysfunction,5672895,0.081543,0.532593,1.872925
dysfunction,5672915,-0.106323,0.014771,0.800903
dysfunction,5672935,0.073242,0.044067,0.738281
dysfunction,5672955,-0.004150,0.010498,0.909424
dysfunction,5672975,0.120117,0.002075,1.297852
dysfunction,5672995,-0.062012,-0.036255,0.789795
dysfunction,5673015,-0.012817,-0.019531,0.851074
dysfunction,5673035,-0.045654,0.018311,0.921021
dysfunction,5673055,-0.053589,0.005859,0.882812
dysfunction,5673075,0.076660,0.031616,1.269775
dysfunction,5673095,-0.066040,-0.135498,0.407227
dysfunction,5673115,-0.155151,-0.619751,0.624756
dysfunction,5673135,-0.108521,-0.121094,1.054199
dysfunction,5673155,-0.163940,-0.044312,0.844727
dysfunction,5673175,0.092407,0.012817,0.990723
dysfunction,5673195,-0.011475,0.006470,1.218262
dysfunction,5673215,0.009644,-0.038696,1.113770
dysfunction,5673235,0.056396,0.013672,1.156494
dysfunction,5673255,-0.078125,0.007080,0.754395
dysfunction,5673275,-0.095215,-0.021118,0.741089
dysfunction,5673295,-0.005615,0.029541,1.116211
dysfunction,5673315,0.072632,0.052368,1.087036
dysfunction,5673335,0.070923,0.024780,1.215332
dysfunction,5673355,-0.047729,-0.014282,0.797241
dysfunction,5673375,-0.060547,-0.038696,0.800903
dysfunction,5673395,-0.026978,0.019165,0.990967
dysfunction,5673415,-0.040405,0.017578,0.947144
dysfunction,5673435,0.085693,0.029663,1.260132
dysfunction,5673455,0.068237,0.032837,1.242676
dysfunction,5673475,0.001343,-0.033081,0.924561
dysfunction,5673495,-0.051270,0.025146,0.895752
dysfunction,5673515,-0.066895,0.012085,0.841187
dysfunction,5673535,0.062500,0.045166,1.242554
dysfunction,5673555,0.051514,0.046631,1.223755
dysfunction,5673575,0.038086,-0.031738,1.020874
dysfunction,5673595,0.041992,-0.024292,1.053101
dysfunction,5673615,-0.103271,0.002930,0.780640
dysfunction,5673635,-0.096191,0.022583,0.760742
dysfunction,5673655,-0.012085,-0.011475,1.141113
dysfunction,5673675,0.008423,-0.009766,1.019897
dysfunction,5673695,-0.030640,-0.093262,1.011597
dysfunction,5673715,-0.041138,-0.196899,1.025879
dysfunction,5673735,0.002075,-0.157837,0.999756
dysfunction,5673755,-0.003418,-0.005127,0.990723
dysfunction,5673775,-0.050659,-0.071899,1.065063
dysfunction,5673795,0.007202,-0.071289,1.006348
dysfunction,5673815,0.007324,-0.006714,1.000854
dysfunction,5673835,0.007446,-0.027344,0.988403
dysfunction,5673855,0.005249,-0.047729,0.997437
dysfunction,5673875,0.004272,0.018433,1.002319
dysfunction,5673895,0.022705,0.113037,0.993286
dysfunction,5673915,0.041870,0.183350,0.995117
dysfunction,5673935,0.027466,0.186401,1.013672
dysfunction,5673955,0.008301,0.139404,0.996094
dysfunction,5673975,0.028931,0.140991,0.995239
dysfunction,5673995,0.030518,0.071411,0.988892
dysfunction,5674015,0.024170,0.045532,1.000488
dysfunction,5674035,0.016479,0.034424,0.999878
dysfunction,5674055,-0.004883,-0.000122,1.008057
dysfunction,5674075,-0.007202,0.003906,1.004517
dysfunction,5674095,0.001709,0.004639,1.001221
dysfunction,5674115,0.001221,0.002930,1.002686
dysfunction,5674135,0.001831,0.006592,1.002319
dysfunction,5674155,0.004028,0.004883,1.000854
dysfunction,5674175,0.003662,0.010132,1.002197
dysfunction,5674195,0.002563,0.011475,1.000732
dysfunction,5674215,0.001709,0.008057,1.000610
dysfunction,5674235,0.003418,0.009888,1.001221
dysfunction,5674255,0.002808,0.008911,1.000854
dysfunction,5674275,-0.000854,0.005737,1.001343
dysfunction,5674295,-0.005127,0.004150,1.002075
dysfunction,5674315,0.006348,0.007324,1.000610
dysfunction,5674335,0.003540,0.008667,1.000854
dysfunction,5674355,-0.000122,0.010376,1.000977
dysfunction,5674375,-0.002075,0.010498,1.001465
dysfunction,5674395,0.000122,0.007935,1.001099
dysfunction,5674415,0.006958,0.005981,1.000977
dysfunction,5674435,0.000732,0.005371,1.002441
dysfunction,5674455,0.013428,0.000122,1.000977
dysfunction,5674475,0.021729,-0.014771,1.002441
dysfunction,5674495,0.001343,-0.024048,1.001831
dysfunction,5674515,0.014648,-0.070801,1.004761
dysfunction,5674535,0.022705,-0.056274,1.000610
dysfunction,5674555,0.037720,-0.072388,1.001099
dysfunction,5674575,0.024048,-0.074341,1.002441
dysfunction,5674595,-0.056152,-0.063232,1.026978
dysfunction,5674615,-0.022949,-0.045044,1.002319
dysfunction,5674635,0.011475,0.017944,0.994751
dysfunction,5674655,0.012817,0.030762,1.008911
dysfunction,5674675,-0.012939,0.086914,1.002441
dysfunction,5674695,-0.014771,0.035156,1.016968
dysfunction,5674715,0.004272,0.075928,0.992310
dysfunction,5674735,0.038452,0.067139,0.992798
dysfunction,5674755,0.035400,0.162354,1.000610
dysfunction,5674775,0.053711,0.364258,0.883911
dysfunction,5674795,0.013672,-0.197998,1.058350
dysfunction,5674815,0.009766,0.040771,1.000854
dysfunction,5674835,0.001221,0.017334,1.000610
dysfunction,5674855,0.004761,0.021240,1.002197
dysfunction,5674875,0.003784,0.014893,1.000854
dysfunction,5674895,0.005859,0.018188,1.001709
dysfunction,5674915,0.006592,0.012085,1.003052
dysfunction,5674935,0.000122,0.003662,1.016602
dysfunction,5674955,0.001221,-0.020020,1.052612
dysfunction,5674975,-0.049194,0.006470,0.925415
dysfunction,5674995,-0.046509,-0.000977,0.932739
dysfunction,5675015,0.031494,0.069946,0.982422
dysfunction,5675035,0.019775,0.068359,0.967163
dysfunction,5675055,0.045410,-0.011841,1.097778
dysfunction,5675075,-0.047241,-0.017944,0.957764
dysfunction,5675095,-0.035400,0.038940,0.971558
dysfunction,5675115,-0.015381,0.010376,0.917114
dysfunction,5675135,-0.006348,0.085571,0.905396
dysfunction,5675155,0.061890,0.002930,1.099976
dysfunction,5675175,0.063232,0.031860,1.086548
dysfunction,5675195,-0.027222,-0.046265,1.016235
dysfunction,5675215,-0.026001,-0.032837,1.027710
dysfunction,5675235,-0.031494,0.043823,0.901733
dysfunction,5675255,0.062378,0.042114,1.061279
dysfunction,5675275,0.060547,0.043213,1.051636
dysfunction,5675295,0.001465,-0.039185,1.063721
dysfunction,5675315,0.007568,-0.036743,1.072632
dysfunction,5675335,-0.046143,0.026123,0.909424
dysfunction,5675355,-0.049316,0.019165,0.915771
dysfunction,5675375,0.045288,0.062866,1.004639
dysfunction,5675395,0.031250,-0.029663,0.989746
dysfunction,5675415,0.036865,-0.024902,1.099976
dysfunction,5675435,-0.053589,0.000732,0.934326
dysfunction,5675455,-0.051758,-0.007568,0.946045
dysfunction,5675475,0.018799,0.069214,0.954834
dysfunction,5675495,0.009644,0.067383,0.941528
dysfunction,5675515,0.057739,-0.004883,1.103638
dysfunction,5675535,0.061401,0.002930,1.101563
dysfunction,5675555,-0.039917,-0.027588,0.990356
dysfunction,5675575,-0.010986,0.062012,0.915771
dysfunction,5675595,-0.018433,0.056519,0.908447
dysfunction,5675615,0.011108,-0.008667,1.036133
dysfunction,5675635,0.004150,0.013062,1.002197
dysfunction,5675655,0.005005,0.015015,1.000977
dysfunction,5675675,0.005249,0.014771,1.002319
dysfunction,5675695,-0.006714,-0.012817,1.000122
dysfunction,5675715,-0.025635,-0.034790,1.006104
dysfunction,5675735,-0.028564,0.049927,0.906372
dysfunction,5675755,0.064941,0.038940,1.056763
dysfunction,5675775,0.062866,0.044800,1.045898
dysfunction,5675795,0.001709,-0.040527,1.066895
dysfunction,5675815,0.011353,-0.038452,1.079712
dysfunction,5675835,-0.051147,0.025757,0.907471
dysfunction,5675855,-0.053101,0.017578,0.916382
dysfunction,5675875,0.044800,0.064331,0.995728
dysfunction,5675895,0.037476,0.065918,0.978516
dysfunction,5675915,0.133057,-0.002197,1.174316
dysfunction,5675935,-0.014526,-0.064453,0.752808
dysfunction,5675955,-0.070679,-0.029541,0.878052
dysfunction,5675975,0.002686,0.087280,1.061401
dysfunction,5675995,0.002319,0.088013,1.009888
dysfunction,5676015,0.074829,-0.013184,1.057007
dysfunction,5676035,0.070923,0.002075,1.054077
dysfunction,5676055,-0.051270,-0.023071,1.000977
dysfunction,5676075,-0.048584,-0.037842,0.997681
dysfunction,5676095,-0.022583,0.058838,0.936523
dysfunction,5676115,0.078979,0.022461,1.061035
dysfunction,5676135,0.078857,0.031738,0.843628
dysfunction,5676155,-0.123535,-0.094971,1.059692
dysfunction,5676175,-0.053589,0.021118,1.211060
dysfunction,5676195,-0.027588,0.023804,0.920532
dysfunction,5676215,-0.010254,0.032959,0.866333
dysfunction,5676235,0.082764,0.055176,0.960571
dysfunction,5676255,0.000610,0.044678,0.962158
dysfunction,5676275,0.007813,-0.020508,1.156250
dysfunction,5676295,-0.042236,-0.002075,0.891113
dysfunction,5676315,-0.017700,0.016602,0.933594
dysfunction,5676335,0.002686,0.004883,0.983643
dysfunction,5676355,0.004517,0.011841,0.992065
dysfunction,5676375,0.000366,0.012451,1.033203
dysfunction,5676395,0.012817,-0.008789,1.052124
dysfunction,5676415,-0.036133,0.011719,0.940674
dysfunction,5676435,0.043213,0.064697,0.943604
dysfunction,5676455,0.029297,0.066895,0.946777
dysfunction,5676475,0.050293,-0.016846,1.109131
dysfunction,5676495,0.056519,-0.013550,1.106445
dysfunction,5676515,-0.051392,-0.017578,0.976807
dysfunction,5676535,-0.049072,-0.021484,0.988525
dysfunction,5676555,-0.007202,0.062988,0.911865
dysfunction,5676575,-0.013794,0.060913,0.905762
dysfunction,5676595,0.069580,0.014893,1.088623
dysfunction,5676615,-0.030273,-0.036499,1.025513
dysfunction,5676635,-0.024170,-0.038574,1.036865
dysfunction,5676655,-0.034302,0.049805,0.895020
dysfunction,5676675,-0.038818,0.045044,0.895630
dysfunction,5676695,0.068115,0.041870,1.049072
dysfunction,5676715,0.063843,0.048706,1.034790
dysfunction,5676735,0.009155,-0.041138,1.079590
dysfunction,5676755,0.018188,-0.038208,1.089600
dysfunction,5676775,-0.052002,0.023193,0.912476
dysfunction,5676795,0.050171,0.061401,0.999268
dysfunction,5676815,0.041260,0.066040,0.984741
dysfunction,5676835,0.005737,0.037476,0.990234
dysfunction,5676855,0.000610,0.014648,1.015137
dysfunction,5676875,0.004272,0.012817,0.998169
dysfunction,5676895,0.006836,0.013794,1.000732
dysfunction,5676915,-0.002075,-0.017944,1.006958
dysfunction,5676935,-0.016113,-0.041016,1.025269
dysfunction,5676955,-0.040649,0.043213,0.904785
dysfunction,5676975,0.060059,0.039673,1.029175
dysfunction,5676995,0.056763,0.052002,1.027344
dysfunction,5677015,0.014160,-0.048340,1.080078
dysfunction,5677035,0.037720,-0.024658,1.089355
dysfunction,5677055,-0.129639,-0.059814,0.930908
dysfunction,5677075,-0.086182,-0.107666,0.973877
dysfunction,5677095,-0.020386,-0.010254,0.987793
dysfunction,5677115,0.042969,0.085815,0.954590
dysfunction,5677135,-0.040649,0.100098,1.001587
dysfunction,5677155,-0.143066,0.064209,1.012085
dysfunction,5677175,0.003662,0.008057,0.890747
dysfunction,5677195,0.168335,0.111694,0.986938
dysfunction,5677215,0.081543,0.032715,1.009399
dysfunction,5677235,0.131836,0.085205,1.018677
dysfunction,5677255,0.090454,-0.006348,0.998535
dysfunction,5677275,0.068481,-0.054810,1.021362
dysfunction,5677295,0.111816,-0.046753,0.992798
dysfunction,5677315,0.110840,-0.056274,0.997070
dysfunction,5677335,0.121948,-0.068237,0.986816
dysfunction,5677355,0.159668,-0.041138,1.009277
dysfunction,5677375,0.113403,-0.087646,0.952026
dysfunction,5677395,0.054687,-0.056641,0.980469
dysfunction,5677415,-0.054565,-0.132690,0.965088
dysfunction,5677435,-0.077148,-0.127319,0.952026
dysfunction,5677455,0.030151,0.024780,1.047485
dysfunction,5677475,0.043213,0.122681,1.090088
dysfunction,5677495,-0.016724,0.002563,0.983521
dysfunction,5677515,-0.070923,-0.112061,0.962158
dysfunction,5677535,-0.072388,-0.160889,0.947876
dysfunction,5677555,0.376953,-0.202393,0.873657
dysfunction,5677575,0.084229,-0.086792,1.007568
dysfunction,5677595,0.142944,0.186768,1.082397
dysfunction,5677615,0.211548,0.146118,1.086548
dysfunction,5677635,0.060791,-0.006104,0.958130
dysfunction,5677655,0.224365,-0.033691,0.958008
dysfunction,5677675,0.175781,-0.014160,0.991943
dysfunction,5677695,0.151245,0.072632,0.994629
dysfunction,5677715,0.168213,0.102539,0.940186
dysfunction,5677735,-0.103516,-0.029785,1.063965
dysfunction,5677755,-0.102173,-0.056152,1.047241
dysfunction,5677775,-0.276611,-0.264038,0.935059
dysfunction,5677795,-0.112549,-0.065552,1.138916
dysfunction,5677815,0.130493,0.078369,0.661987
dysfunction,5677835,-0.046997,0.011963,1.100708
dysfunction,5677855,-0.017456,0.010864,0.997803
dysfunction,5677875,-0.015747,0.008423,0.994019
dysfunction,5677895,-0.015869,0.003052,0.992920
dysfunction,5677915,-0.008057,0.035645,0.996948
dysfunction,5677935,-0.015503,0.010742,0.994263
dysfunction,5677955,-0.017822,-0.001709,0.995850
dysfunction,5677975,-0.013062,0.013672,0.994385
dysfunction,5677995,-0.018555,0.010742,0.998535
dysfunction,5678015,-0.020264,0.007568,0.995361
dysfunction,5678035,-0.020508,0.007690,0.995117
dysfunction,5678055,-0.021973,0.003418,0.995483
dysfunction,5678075,-0.039551,-0.032227,1.039307
dysfunction,5678095,-0.039185,-0.021729,1.002075
dysfunction,5678115,-0.083984,-0.054199,1.066284
dysfunction,5678135,0.105591,0.207031,0.712036
dysfunction,5678155,-0.087036,0.222656,0.692139
dysfunction,5678175,-0.047485,-0.052612,1.088135
dysfunction,5678195,-0.181885,-0.180420,1.267212
dysfunction,5678215,-0.185547,-0.237549,1.308960
dysfunction,5678235,-0.045898,0.161377,0.842773
dysfunction,5678255,-0.081055,0.127441,0.945923
dysfunction,5678275,0.098877,0.106689,0.750000
dysfunction,5678295,0.027832,0.077881,0.742187
dysfunction,5678315,0.053589,-0.180664,1.097168
dysfunction,5678335,-0.096558,-0.128296,1.034058
dysfunction,5678355,-0.084473,-0.164185,1.213745
dysfunction,5678375,-0.055786,0.246460,0.759155
dysfunction,5678395,-0.064331,0.243530,0.772461
dysfunction,5678415,0.078247,-0.035767,0.975708
dysfunction,5678435,0.078247,-0.003418,0.947388
dysfunction,5678455,-0.054443,-0.241821,1.259399
dysfunction,5678475,-0.043823,-0.248657,1.261963
dysfunction,5678495,-0.086914,0.154175,0.884155
dysfunction,5678515,0.051636,0.115112,0.831421
dysfunction,5678535,0.052979,0.140991,0.809082
dysfunction,5678555,-0.010254,-0.257813,1.237549
dysfunction,5678575,0.002930,-0.247437,1.223999
dysfunction,5678595,-0.106689,0.028198,1.027832
dysfunction,5678615,-0.087646,-0.024902,1.076904
dysfunction,5678635,-0.012085,0.217529,0.770386
dysfunction,5678655,-0.025391,0.221313,0.769653
dysfunction,5678675,0.044189,-0.130615,1.084717
dysfunction,5678695,-0.078247,-0.120361,1.163330
dysfunction,5678715,-0.071411,-0.136597,1.179810
dysfunction,5678735,-0.051758,0.218872,0.771362
dysfunction,5678755,-0.058716,0.213623,0.788208
dysfunction,5678775,-0.023315,-0.022705,0.970459
dysfunction,5678795,-0.021484,0.001587,0.984741
dysfunction,5678815,-0.019897,-0.003906,0.998901
dysfunction,5678835,-0.020142,-0.004272,0.999390
dysfunction,5678855,-0.020386,-0.000244,0.993408
dysfunction,5678875,-0.020874,-0.001831,0.995605
dysfunction,5678895,-0.021118,-0.001831,0.995361
dysfunction,5678915,-0.020508,-0.000854,0.995117
dysfunction,5678935,-0.020752,-0.000854,0.996216
dysfunction,5678955,-0.020996,-0.002319,0.996216
dysfunction,5678975,-0.020264,-0.001221,0.995728
dysfunction,5678995,-0.020142,-0.003174,0.996338
dysfunction,5679015,-0.018799,-0.003174,0.996216
dysfunction,5679035,-0.019775,0.000244,0.996826
dysfunction,5679055,-0.020752,-0.003174,0.995239
dysfunction,5679075,-0.038086,-0.005371,1.012817
dysfunction,5679095,-0.017578,0.133057,0.869385
dysfunction,5679115,-0.018188,0.242554,0.757690
dysfunction,5679135,0.053589,-0.134155,1.073608
dysfunction,5679155,0.054687,-0.116211,1.057007
dysfunction,5679175,-0.089600,-0.147095,1.192749
dysfunction,5679195,-0.040527,-0.157837,1.219971
dysfunction,5679215,-0.053711,0.240479,0.768677
dysfunction,5679235,0.060791,-0.033325,0.972290
dysfunction,5679255,0.061035,0.004272,0.935791
dysfunction,5679275,-0.046875,-0.233398,1.251587
dysfunction,5679295,-0.031494,-0.246216,1.250610
dysfunction,5679315,-0.092529,0.153809,0.890747
dysfunction,5679335,-0.093384,0.125366,0.929443
dysfunction,5679355,0.022583,0.135620,0.809448
dysfunction,5679375,0.004761,-0.240723,1.216309
dysfunction,5679395,0.017578,-0.229980,1.194458
dysfunction,5679415,-0.098877,0.018799,1.043213
dysfunction,5679435,-0.097534,-0.015991,1.071167
dysfunction,5679455,0.001953,0.220947,0.753784
dysfunction,5679475,0.005371,0.235229,0.746094
dysfunction,5679495,0.046753,-0.179565,1.137207
dysfunction,5679515,0.040405,-0.161987,1.115967
dysfunction,5679535,-0.086670,-0.101807,1.169434
dysfunction,5679555,-0.024414,0.231567,0.751221
dysfunction,5679575,-0.036133,0.225586,0.778198
dysfunction,5679595,0.045776,-0.069702,0.998169
dysfunction,5679615,0.047485,-0.042725,0.968506
dysfunction,5679635,-0.055664,-0.192749,1.237427
dysfunction,5679655,-0.044922,-0.208740,1.238281
dysfunction,5679675,-0.078857,0.162109,0.867798
dysfunction,5679695,-0.022705,-0.000732,0.988892
dysfunction,5679715,-0.019409,-0.000977,0.996216
dysfunction,5679735,-0.020386,0.000122,0.999390
dysfunction,5679755,-0.019531,-0.005249,1.001221
dysfunction,5679775,-0.031738,0.046021,0.970825
dysfunction,5679795,-0.064209,0.112549,0.932617
dysfunction,5679815,0.032349,0.093750,0.843140
dysfunction,5679835,0.020874,0.131714,0.809692
dysfunction,5679855,0.005981,-0.218262,1.205322
dysfunction,5679875,0.018066,-0.210327,1.190674
dysfunction,5679895,-0.091675,0.019897,1.053101
dysfunction,5679915,-0.001953,0.191528,0.761108
dysfunction,5679935,-0.013184,0.207275,0.753906
dysfunction,5679955,0.041504,-0.169312,1.131958
dysfunction,5679975,0.048706,-0.147827,1.111328
dysfunction,5679995,-0.077515,-0.092896,1.153931
dysfunction,5680015,-0.073486,-0.114624,1.170776
dysfunction,5680035,-0.056885,0.210937,0.767212
dysfunction,5680055,0.056519,0.212402,0.786377
dysfunction,5680075,0.054810,-0.054443,1.000732
dysfunction,5680095,0.006348,-0.017700,1.066162
dysfunction,5680115,-0.020142,-0.005249,1.013306
